target,source,anchor_pin_val,pin_value,alpha_full,train_nll_mean,test_nll_mean,lam_u_mean,mean_baseline_train,mean_hawkes_train,mean_baseline_test,mean_hawkes_test,converged
to_ord,to_cart,0.00539009875020842,0.02,"[0.004181587267517415, 0.02, 0.0014632474610268374]",0.31428022875105927,0.4013584228976705,0.7317235493264569,0.07546920392013115,0.025315184130375062,0.09407566515433731,0.029520850319619322,True
to_ord,to_cart,0.00539009875020842,0.03,"[0.002228510004355579, 0.03, 0.0]",0.31519843977254075,0.40190866502503464,0.7483209538496379,0.07720033761907706,0.02779824243106166,0.09617996150120517,0.032715168826152885,True
to_ord,to_cart,0.00539009875020842,0.04,"[0.001171471471819906, 0.04, 0.0]",0.31683560825845714,0.40294299604574885,0.7459140930357534,0.07694741442788619,0.03273570954745399,0.09586732052919748,0.038723734068030584,True
to_ord,to_cart,0.00539009875020842,0.05,"[0.0003317931614750169, 0.05, 0.0]",0.31889146780516436,0.40463113987817023,0.7306538711686058,0.07534354837851485,0.038195917592748256,0.09388516390745012,0.04532361940733022,True
to_ord,to_cart,0.00539009875020842,0.06,"[0.0, 0.06, 0.0]",0.32106260156438754,0.4072240154395428,0.713348448656247,0.07348545303501677,0.044877565107600624,0.0915351170189934,0.05330518669690539,True
to_ord,to_cart,0.00539009875020842,0.07,"[0.0, 0.07, 0.0]",0.3238554696479433,0.40924563457518054,0.6856346821115806,0.07061938104320059,0.052357159292200736,0.08798639905718393,0.06218938447972298,True
to_ord,to_cart,0.00539009875020842,0.08,"[0.0, 0.08, 0.0]",0.32695146140910075,0.4118342563923483,0.6715875250155333,0.0691514393777858,0.05983675347680084,0.08617933610446511,0.07107358226254054,True
to_ord,to_cart,0.00539009875020842,0.09,"[0.0, 0.09, 0.0]",0.3302669414133414,0.4149755768558563,0.6454858170507186,0.06643249674030496,0.06731634766140093,0.08281201499760829,0.0799577800453581,True
to_ord,to_cart,0.00539009875020842,0.1,"[0.0, 0.1, 0.0]",0.33383858952513285,0.41833752110788436,0.6343563759889795,0.06527606083444944,0.07479594184600105,0.08138675322098245,0.08884197782817567,True
to_ord,to_ord,0.02018050256840689,0.0,"[0.005392051782534484, 0.007913758574395422, 0.0]",0.31338673700704156,0.4026239305140286,0.7979273805039445,0.08234563148759544,0.01888679666987162,0.10254050426434683,0.021699608455048303,True
to_ord,to_ord,0.02018050256840689,0.01,"[0.005299329306690033, 0.0064828278434540965, 0.01]",0.3133352324043477,0.4019541481464608,0.7922783295145187,0.08175718456383246,0.019640196090266133,0.10182100143180929,0.022749875002098068,True
