user_id,ll_joint,ll_pers,test_purchases,delta_ll
28991,-85.62313078125372,-95.43467859616541,18.0,9.811547814911691
29136,-21.23509022893848,-21.090388114334015,6.0,-0.14470211460446336
29244,-30.48375750873534,-30.17391411234244,11.0,-0.3098433963928997
29253,-11.33913326947594,-10.02692794325416,2.0,-1.3122053262217808
29410,-18.447522567500236,-17.524193513330566,4.0,-0.9233290541696704
29468,-17.60006145607864,-17.55821834532251,5.0,-0.04184311075613323
29642,-1.7944827996931372,-2.6962044038150594,0.0,0.9017216041219223
29769,-11.578443023285677,-16.902418780574155,3.0,5.323975757288478
29896,-1.0097772224227715,-1.7850568292146498,0.0,0.7752796067918784
29989,-32.923520588694124,-33.94687249865725,9.0,1.0233519099631252
30072,-9.861253592218388,-10.740347548619846,1.0,0.8790939564014586
30128,-32.74112976193834,-32.41087352329377,12.0,-0.33025623864456577
30244,-14.425235873052,-14.606779569185735,4.0,0.1815436961337351
30370,-4.996807268082761,-4.950047410509845,1.0,-0.046759857572915564
30375,-8.960577227404032,-8.490769005737926,2.0,-0.46980822166610636
30399,-0.4775472534106396,-0.8739092546142408,0.0,0.39636200120360127
30427,-0.9137858394298679,-1.502448762216766,0.0,0.588662922786898
30586,-29.18036125129465,-36.05137939319188,12.0,6.871018141897231
30612,-17.95839570971501,-20.309905040484995,6.0,2.3515093307699857
30945,-65.24868488733242,-67.84132140389018,23.0,2.5926365165577607
30954,-0.3695671987315821,-0.8739092546142408,0.0,0.5043420558826588
31047,-13.951965549643505,-14.306135085969627,3.0,0.3541695363261219
31090,-50.714300886006946,-51.760730200376756,21.0,1.04642931436981
31207,-24.537479584899817,-24.48392847555534,7.0,-0.05355110934447538
31683,-16.410048429730047,-17.872997611272826,3.0,1.462949181542779
31877,-3.0240684751259006,-2.2899627757125125,0.0,-0.7341056994133881
31890,-56.249062560251694,-53.62036846809394,16.0,-2.628694092157751
31904,-35.180098061348126,-40.66034936773553,10.0,5.480251306387402
31909,-23.214012128571863,-22.68741072301116,6.0,-0.5266014055607044
32022,-63.671476934800026,-77.4927670637429,21.0,13.821290128942877
32091,-47.20058134534881,-48.84549466280303,21.0,1.6449133174542183
32113,-6.671828284164174,-7.951513385099649,1.0,1.2796851009354757
32224,-9.014325444979281,-8.693065721674193,2.0,-0.32125972330508823
32226,-22.880261749334025,-22.82609542442976,7.0,-0.05416632490426565
32235,-23.976768387544976,-23.482862197139465,7.0,-0.49390619040551087
32275,-5.112136988804281,-5.077156046426035,1.0,-0.03498094237824567
32319,-4.900548547207148,-4.93068181403096,1.0,0.03013326682381212
32378,-33.207534807237344,-33.10854305666204,9.0,-0.0989917505753013
