event_date,to_ord,personalized_poisson_prediction,hawkes_prediction,hawkes_excitation,split
2025-07-17,0.1166464155528554,0.11991366231620214,0.13014371968140404,0.010230057365201892,train
2025-07-18,0.11235955056179775,0.10925247180726395,0.11935768195796805,0.01010521015070409,train
2025-07-19,0.10972770523332322,0.11152449944296182,0.12127369724522724,0.009749197802265429,train
2025-07-20,0.11234817813765183,0.12221722382691254,0.1316093888212361,0.009392164994323562,train
2025-07-21,0.12410162971960725,0.11659340368650468,0.12629942667578176,0.009706022989277082,train
2025-07-22,0.12224246104027525,0.11906322760138989,0.12906951675508826,0.010006289153698378,train
2025-07-23,0.10572642654795629,0.11807493970012403,0.12840015240951586,0.010325212709391839,train
2025-07-24,0.11276294498381877,0.11677733493370064,0.12678442585657734,0.010007090922876698,train
2025-07-25,0.10507686084142395,0.10604428574459106,0.1159526788941421,0.009908393149551033,train
2025-07-26,0.09445792880258899,0.10732264898188353,0.11682380820118304,0.009501159219299523,train
2025-07-27,0.11211079660331581,0.11533240327778124,0.12430892197366988,0.008976518695888629,train
2025-07-28,0.11927625593854241,0.11000765471244561,0.11949802346732306,0.00949036875487745,train
2025-07-29,0.12270062664240954,0.11199539320537477,0.12181083165931814,0.009815438453943354,train
2025-07-30,0.11057206387709723,0.11112422236858106,0.12109629800034831,0.009972075631767231,train
2025-07-31,0.10400242571255307,0.11296399589405691,0.12279191584649857,0.009827919952441658,train
2025-08-01,0.10631632137443153,0.10191849076154016,0.11151597768853129,0.00959748692699114,train
2025-08-02,0.1015767131594906,0.10414039725629802,0.11348939763188352,0.009349000375585495,train
2025-08-03,0.11602991712148777,0.11515740971407032,0.1243086371622265,0.009151227448156177,train
2025-08-04,0.11795027289266222,0.11043898679426316,0.1200679000411771,0.009628913246913935,train
2025-08-05,0.13429668552950688,0.11297799684015832,0.12290815674851945,0.009930159908361132,train
2025-08-06,0.13236334242699807,0.1137307124468374,0.12417694415411545,0.010446231707278049,train
2025-08-07,0.12537886441705395,0.11805997400722835,0.12867474173808358,0.010614767730855216,train
2025-08-08,0.11186337914308811,0.11057243557495933,0.12112365617045101,0.01055122059549169,train
2025-08-09,0.10006064281382657,0.11366580050373923,0.12370685643047474,0.0100410559267355,train
2025-08-10,0.12373635260816822,0.12433288780385873,0.13388418422031595,0.009551296416457217,test
